"Site" "refs" "size"
"610" "Pasi_Gusung_North_nonreserve2" "0.375876022774894" 2.1
"611" "Pasi_Gusung_North_nonreserve2" "0.302234590197766" 2.2
"612" "Pasi_Gusung_North_nonreserve2" "0.244851428224918" 2.3
"613" "Pasi_Gusung_North_nonreserve2" "1" 2.4
"614" "Pasi_Gusung_North_nonreserve2" "1" 2.5
"615" "Pasi_Gusung_North_nonreserve2" "1" 2.6
"616" "Pasi_Gusung_North_nonreserve2" "1" 2.7
"617" "Pasi_Gusung_North_nonreserve2" "1" 2.8
"618" "Pasi_Gusung_North_nonreserve2" "1" 2.9
"619" "Pasi_Gusung_North_nonreserve2" "1" 3
"620" "Pasi_Gusung_North_nonreserve2" "1" 3.1
"621" "Pasi_Gusung_North_nonreserve2" "1" 3.2
"622" "Pasi_Gusung_North_nonreserve2" "1" 3.3
"623" "Pasi_Gusung_North_nonreserve2" "1" 3.4
"624" "Pasi_Gusung_North_nonreserve2" "1" 3.5
"625" "Pasi_Gusung_North_nonreserve3" "1" -12
"626" "Pasi_Gusung_North_nonreserve3" "1" -11.9
"627" "Pasi_Gusung_North_nonreserve3" "1" -11.8
"628" "Pasi_Gusung_North_nonreserve3" "1" -11.7
"629" "Pasi_Gusung_North_nonreserve3" "1" -11.6
"630" "Pasi_Gusung_North_nonreserve3" "1" -11.5
"631" "Pasi_Gusung_North_nonreserve3" "1" -11.4
"632" "Pasi_Gusung_North_nonreserve3" "1" -11.3
"633" "Pasi_Gusung_North_nonreserve3" "1" -11.2
"634" "Pasi_Gusung_North_nonreserve3" "1" -11.1
"635" "Pasi_Gusung_North_nonreserve3" "1" -11
"636" "Pasi_Gusung_North_nonreserve3" "1" -10.9
"637" "Pasi_Gusung_North_nonreserve3" "1" -10.8
"638" "Pasi_Gusung_North_nonreserve3" "1" -10.7
"639" "Pasi_Gusung_North_nonreserve3" "1" -10.6
"640" "Pasi_Gusung_North_nonreserve3" "1" -10.5
"641" "Pasi_Gusung_North_nonreserve3" "1" -10.4
"642" "Pasi_Gusung_North_nonreserve3" "1" -10.3
"643" "Pasi_Gusung_North_nonreserve3" "1" -10.2
"644" "Pasi_Gusung_North_nonreserve3" "1" -10.1
"645" "Pasi_Gusung_North_nonreserve3" "1" -10
"646" "Pasi_Gusung_North_nonreserve3" "1" -9.9
"647" "Pasi_Gusung_North_nonreserve3" "1" -9.8
"648" "Pasi_Gusung_North_nonreserve3" "1" -9.7
"649" "Pasi_Gusung_North_nonreserve3" "1" -9.6
"650" "Pasi_Gusung_North_nonreserve3" "1" -9.5
"651" "Pasi_Gusung_North_nonreserve3" "1" -9.4
"652" "Pasi_Gusung_North_nonreserve3" "1" -9.3
"653" "Pasi_Gusung_North_nonreserve3" "1" -9.2
"654" "Pasi_Gusung_North_nonreserve3" "1" -9.1
"655" "Pasi_Gusung_North_nonreserve3" "1" -9
"656" "Pasi_Gusung_North_nonreserve3" "1" -8.9
"657" "Pasi_Gusung_North_nonreserve3" "1" -8.8
"658" "Pasi_Gusung_North_nonreserve3" "1" -8.7
"659" "Pasi_Gusung_North_nonreserve3" "1" -8.6
"660" "Pasi_Gusung_North_nonreserve3" "1" -8.5
"661" "Pasi_Gusung_North_nonreserve3" "1" -8.4
"662" "Pasi_Gusung_North_nonreserve3" "1" -8.3
"663" "Pasi_Gusung_North_nonreserve3" "1" -8.2
"664" "Pasi_Gusung_North_nonreserve3" "1" -8.1
"665" "Pasi_Gusung_North_nonreserve3" "1" -8
"666" "Pasi_Gusung_North_nonreserve3" "1" -7.9
"667" "Pasi_Gusung_North_nonreserve3" "1" -7.8
"668" "Pasi_Gusung_North_nonreserve3" "1" -7.7
"669" "Pasi_Gusung_North_nonreserve3" "1" -7.6
"670" "Pasi_Gusung_North_nonreserve3" "1" -7.5
"671" "Pasi_Gusung_North_nonreserve3" "1" -7.4
"672" "Pasi_Gusung_North_nonreserve3" "1" -7.3
"673" "Pasi_Gusung_North_nonreserve3" "1" -7.2
"674" "Pasi_Gusung_North_nonreserve3" "1" -7.1
"675" "Pasi_Gusung_North_nonreserve3" "1" -7
"676" "Pasi_Gusung_North_nonreserve3" "1" -6.9
"677" "Pasi_Gusung_North_nonreserve3" "1" -6.8
"678" "Pasi_Gusung_North_nonreserve3" "1" -6.7
"679" "Pasi_Gusung_North_nonreserve3" "1" -6.6
"680" "Pasi_Gusung_North_nonreserve3" "1" -6.5
"681" "Pasi_Gusung_North_nonreserve3" "1" -6.4
"682" "Pasi_Gusung_North_nonreserve3" "1" -6.3
"683" "Pasi_Gusung_North_nonreserve3" "1" -6.2
"684" "Pasi_Gusung_North_nonreserve3" "1" -6.1
"685" "Pasi_Gusung_North_nonreserve3" "1" -6
"686" "Pasi_Gusung_North_nonreserve3" "1" -5.9
"687" "Pasi_Gusung_North_nonreserve3" "1" -5.8
"688" "Pasi_Gusung_North_nonreserve3" "1" -5.7
"689" "Pasi_Gusung_North_nonreserve3" "1" -5.6
"690" "Pasi_Gusung_North_nonreserve3" "1" -5.5
"691" "Pasi_Gusung_North_nonreserve3" "1" -5.4
"692" "Pasi_Gusung_North_nonreserve3" "1" -5.3
"693" "Pasi_Gusung_North_nonreserve3" "1" -5.2
"694" "Pasi_Gusung_North_nonreserve3" "1" -5.1
"695" "Pasi_Gusung_North_nonreserve3" "1" -5
"696" "Pasi_Gusung_North_nonreserve3" "1" -4.9
"697" "Pasi_Gusung_North_nonreserve3" "1" -4.8
"698" "Pasi_Gusung_North_nonreserve3" "1" -4.7
"699" "Pasi_Gusung_North_nonreserve3" "1" -4.6
"700" "Pasi_Gusung_North_nonreserve3" "1" -4.5
"701" "Pasi_Gusung_North_nonreserve3" "1" -4.4
"702" "Pasi_Gusung_North_nonreserve3" "1" -4.3
"703" "Pasi_Gusung_North_nonreserve3" "1" -4.2
"704" "Pasi_Gusung_North_nonreserve3" "1" -4.1
"705" "Pasi_Gusung_North_nonreserve3" "1" -4
"706" "Pasi_Gusung_North_nonreserve3" "1" -3.9
"707" "Pasi_Gusung_North_nonreserve3" "1" -3.8
"708" "Pasi_Gusung_North_nonreserve3" "1" -3.7
"709" "Pasi_Gusung_North_nonreserve3" "1" -3.6
"710" "Pasi_Gusung_North_nonreserve3" "1" -3.5
"711" "Pasi_Gusung_North_nonreserve3" "1" -3.4
"712" "Pasi_Gusung_North_nonreserve3" "1" -3.3
"713" "Pasi_Gusung_North_nonreserve3" "1" -3.2
"714" "Pasi_Gusung_North_nonreserve3" "1" -3.1
"715" "Pasi_Gusung_North_nonreserve3" "1" -3
"716" "Pasi_Gusung_North_nonreserve3" "1" -2.9
"717" "Pasi_Gusung_North_nonreserve3" "1" -2.8
"718" "Pasi_Gusung_North_nonreserve3" "1" -2.7
"719" "Pasi_Gusung_North_nonreserve3" "1" -2.6
"720" "Pasi_Gusung_North_nonreserve3" "1" -2.5
"721" "Pasi_Gusung_North_nonreserve3" "1" -2.4
"722" "Pasi_Gusung_North_nonreserve3" "1" -2.3
"723" "Pasi_Gusung_North_nonreserve3" "1" -2.2
"724" "Pasi_Gusung_North_nonreserve3" "1" -2.1
"725" "Pasi_Gusung_North_nonreserve3" "1" -2
"726" "Pasi_Gusung_North_nonreserve3" "1" -1.9
"727" "Pasi_Gusung_North_nonreserve3" "1" -1.8
"728" "Pasi_Gusung_North_nonreserve3" "1" -1.7
"729" "Pasi_Gusung_North_nonreserve3" "1" -1.6
"730" "Pasi_Gusung_North_nonreserve3" "0.601" -1.5
"731" "Pasi_Gusung_North_nonreserve3" "0.469621109422763" -1.4
"732" "Pasi_Gusung_North_nonreserve3" "0.332720189261983" -1.3
"733" "Pasi_Gusung_North_nonreserve3" "0.210201161208826" -1.2
"734" "Pasi_Gusung_North_nonreserve3" "0.116309095571474" -1.1
"735" "Pasi_Gusung_North_nonreserve3" "0.0539990268833153" -1
"736" "Pasi_Gusung_North_nonreserve3" "0.0177460722416883" -0.899999999999999
"737" "Pasi_Gusung_North_nonreserve3" "0" -0.799999999999999
"738" "Pasi_Gusung_North_nonreserve3" "0" -0.699999999999999
"739" "Pasi_Gusung_North_nonreserve3" "0" -0.6
"740" "Pasi_Gusung_North_nonreserve3" "0" -0.5
"741" "Pasi_Gusung_North_nonreserve3" "0" -0.399999999999999
"742" "Pasi_Gusung_North_nonreserve3" "0" -0.299999999999999
"743" "Pasi_Gusung_North_nonreserve3" "0" -0.199999999999999
"744" "Pasi_Gusung_North_nonreserve3" "0" -0.0999999999999996
"745" "Pasi_Gusung_North_nonreserve3" "0" 0
"746" "Pasi_Gusung_North_nonreserve3" "0" 0.100000000000001
"747" "Pasi_Gusung_North_nonreserve3" "0" 0.200000000000001
"748" "Pasi_Gusung_North_nonreserve3" "0" 0.300000000000001
"749" "Pasi_Gusung_North_nonreserve3" "0" 0.4
"750" "Pasi_Gusung_North_nonreserve3" "0" 0.5
"751" "Pasi_Gusung_North_nonreserve3" "0.619833029030113" 0.600000000000001
"752" "Pasi_Gusung_North_nonreserve3" "0.383212560767545" 0.700000000000001
"753" "Pasi_Gusung_North_nonreserve3" "0.198694245722688" 0.800000000000001
"754" "Pasi_Gusung_North_nonreserve3" "0.0969270012331036" 0.9
"755" "Pasi_Gusung_North_nonreserve3" "0.051250365115147" 1
"756" "Pasi_Gusung_North_nonreserve3" "0.0329531305345315" 1.1
"757" "Pasi_Gusung_North_nonreserve3" "0.0262862147614576" 1.2
"758" "Pasi_Gusung_North_nonreserve3" "0.0242417654796766" 1.3
"759" "Pasi_Gusung_North_nonreserve3" "0.0239089322846008" 1.4
"760" "Pasi_Gusung_North_nonreserve3" "0.246987941834323" 1.5
"761" "Pasi_Gusung_North_nonreserve3" "0.140051529168406" 1.6
"762" "Pasi_Gusung_North_nonreserve3" "0.0827977230426741" 1.7
"763" "Pasi_Gusung_North_nonreserve3" "0.0534974290882853" 1.8
"764" "Pasi_Gusung_North_nonreserve3" "0.0380124223002993" 1.9
"765" "Pasi_Gusung_North_nonreserve3" "0.360857545614311" 2
"766" "Pasi_Gusung_North_nonreserve3" "0.246902249097522" 2.1
"767" "Pasi_Gusung_North_nonreserve3" "0.168125289217153" 2.2
"768" "Pasi_Gusung_North_nonreserve3" "0.115248329840729" 2.3
"769" "Pasi_Gusung_North_nonreserve3" "0.108568963364668" 2.4
"770" "Pasi_Gusung_North_nonreserve3" "0.0748603015397817" 2.5
"771" "Pasi_Gusung_North_nonreserve3" "0.0488716084137205" 2.6
"772" "Pasi_Gusung_North_nonreserve3" "0.236448330835552" 2.7
"773" "Pasi_Gusung_North_nonreserve3" "0.185574963636637" 2.8
"774" "Pasi_Gusung_North_nonreserve3" "1" 2.9
"775" "Pasi_Gusung_North_nonreserve3" "1" 3
"776" "Pasi_Gusung_North_nonreserve3" "1" 3.1
"777" "Pasi_Gusung_North_nonreserve3" "1" 3.2
"778" "Pasi_Gusung_North_nonreserve3" "1" 3.3
"779" "Pasi_Gusung_North_nonreserve3" "1" 3.4
"780" "Pasi_Gusung_North_nonreserve3" "0.139355443032122" 3.5
"781" "Pasi_Gusung_North_reserve2" "1" -12
"782" "Pasi_Gusung_North_reserve2" "1" -11.9
"783" "Pasi_Gusung_North_reserve2" "1" -11.8
"784" "Pasi_Gusung_North_reserve2" "1" -11.7
"785" "Pasi_Gusung_North_reserve2" "1" -11.6
"786" "Pasi_Gusung_North_reserve2" "1" -11.5
"787" "Pasi_Gusung_North_reserve2" "1" -11.4
"788" "Pasi_Gusung_North_reserve2" "1" -11.3
"789" "Pasi_Gusung_North_reserve2" "1" -11.2
"790" "Pasi_Gusung_North_reserve2" "1" -11.1
"791" "Pasi_Gusung_North_reserve2" "1" -11
"792" "Pasi_Gusung_North_reserve2" "1" -10.9
"793" "Pasi_Gusung_North_reserve2" "1" -10.8
"794" "Pasi_Gusung_North_reserve2" "1" -10.7
"795" "Pasi_Gusung_North_reserve2" "1" -10.6
"796" "Pasi_Gusung_North_reserve2" "1" -10.5
"797" "Pasi_Gusung_North_reserve2" "1" -10.4
"798" "Pasi_Gusung_North_reserve2" "1" -10.3
"799" "Pasi_Gusung_North_reserve2" "1" -10.2
"800" "Pasi_Gusung_North_reserve2" "1" -10.1
"801" "Pasi_Gusung_North_reserve2" "1" -10
"802" "Pasi_Gusung_North_reserve2" "1" -9.9
"803" "Pasi_Gusung_North_reserve2" "1" -9.8
"804" "Pasi_Gusung_North_reserve2" "1" -9.7
"805" "Pasi_Gusung_North_reserve2" "1" -9.6
"806" "Pasi_Gusung_North_reserve2" "1" -9.5
"807" "Pasi_Gusung_North_reserve2" "1" -9.4
"808" "Pasi_Gusung_North_reserve2" "1" -9.3
"809" "Pasi_Gusung_North_reserve2" "1" -9.2
"810" "Pasi_Gusung_North_reserve2" "1" -9.1
"811" "Pasi_Gusung_North_reserve2" "1" -9
"812" "Pasi_Gusung_North_reserve2" "1" -8.9
"813" "Pasi_Gusung_North_reserve2" "1" -8.8
"814" "Pasi_Gusung_North_reserve2" "1" -8.7
"815" "Pasi_Gusung_North_reserve2" "1" -8.6
"816" "Pasi_Gusung_North_reserve2" "1" -8.5
"817" "Pasi_Gusung_North_reserve2" "1" -8.4
"818" "Pasi_Gusung_North_reserve2" "1" -8.3
"819" "Pasi_Gusung_North_reserve2" "1" -8.2
"820" "Pasi_Gusung_North_reserve2" "1" -8.1
"821" "Pasi_Gusung_North_reserve2" "1" -8
"822" "Pasi_Gusung_North_reserve2" "1" -7.9
"823" "Pasi_Gusung_North_reserve2" "1" -7.8
"824" "Pasi_Gusung_North_reserve2" "1" -7.7
"825" "Pasi_Gusung_North_reserve2" "1" -7.6
"826" "Pasi_Gusung_North_reserve2" "1" -7.5
"827" "Pasi_Gusung_North_reserve2" "1" -7.4
"828" "Pasi_Gusung_North_reserve2" "1" -7.3
"829" "Pasi_Gusung_North_reserve2" "1" -7.2
"830" "Pasi_Gusung_North_reserve2" "1" -7.1
"831" "Pasi_Gusung_North_reserve2" "1" -7
"832" "Pasi_Gusung_North_reserve2" "1" -6.9
"833" "Pasi_Gusung_North_reserve2" "1" -6.8
"834" "Pasi_Gusung_North_reserve2" "1" -6.7
"835" "Pasi_Gusung_North_reserve2" "1" -6.6
"836" "Pasi_Gusung_North_reserve2" "1" -6.5
"837" "Pasi_Gusung_North_reserve2" "1" -6.4
"838" "Pasi_Gusung_North_reserve2" "1" -6.3
"839" "Pasi_Gusung_North_reserve2" "1" -6.2
"840" "Pasi_Gusung_North_reserve2" "1" -6.1
"841" "Pasi_Gusung_North_reserve2" "1" -6
"842" "Pasi_Gusung_North_reserve2" "1" -5.9
"843" "Pasi_Gusung_North_reserve2" "1" -5.8
"844" "Pasi_Gusung_North_reserve2" "1" -5.7
"845" "Pasi_Gusung_North_reserve2" "1" -5.6
"846" "Pasi_Gusung_North_reserve2" "1" -5.5
"847" "Pasi_Gusung_North_reserve2" "1" -5.4
"848" "Pasi_Gusung_North_reserve2" "1" -5.3
"849" "Pasi_Gusung_North_reserve2" "1" -5.2
"850" "Pasi_Gusung_North_reserve2" "1" -5.1
"851" "Pasi_Gusung_North_reserve2" "1" -5
"852" "Pasi_Gusung_North_reserve2" "1" -4.9
"853" "Pasi_Gusung_North_reserve2" "1" -4.8
"854" "Pasi_Gusung_North_reserve2" "1" -4.7
"855" "Pasi_Gusung_North_reserve2" "1" -4.6
"856" "Pasi_Gusung_North_reserve2" "1" -4.5
"857" "Pasi_Gusung_North_reserve2" "1" -4.4
"858" "Pasi_Gusung_North_reserve2" "1" -4.3
"859" "Pasi_Gusung_North_reserve2" "1" -4.2
"860" "Pasi_Gusung_North_reserve2" "1" -4.1
"861" "Pasi_Gusung_North_reserve2" "1" -4
"862" "Pasi_Gusung_North_reserve2" "1" -3.9
"863" "Pasi_Gusung_North_reserve2" "1" -3.8
"864" "Pasi_Gusung_North_reserve2" "1" -3.7
"865" "Pasi_Gusung_North_reserve2" "1" -3.6
"866" "Pasi_Gusung_North_reserve2" "1" -3.5
"867" "Pasi_Gusung_North_reserve2" "1" -3.4
"868" "Pasi_Gusung_North_reserve2" "1" -3.3
"869" "Pasi_Gusung_North_reserve2" "1" -3.2
"870" "Pasi_Gusung_North_reserve2" "1" -3.1
"871" "Pasi_Gusung_North_reserve2" "1" -3
"872" "Pasi_Gusung_North_reserve2" "1" -2.9
"873" "Pasi_Gusung_North_reserve2" "1" -2.8
"874" "Pasi_Gusung_North_reserve2" "1" -2.7
"875" "Pasi_Gusung_North_reserve2" "1" -2.6
"876" "Pasi_Gusung_North_reserve2" "1" -2.5
"877" "Pasi_Gusung_North_reserve2" "1" -2.4
"878" "Pasi_Gusung_North_reserve2" "1" -2.3
"879" "Pasi_Gusung_North_reserve2" "1" -2.2
"880" "Pasi_Gusung_North_reserve2" "1" -2.1
"881" "Pasi_Gusung_North_reserve2" "1" -2
"882" "Pasi_Gusung_North_reserve2" "1" -1.9
"883" "Pasi_Gusung_North_reserve2" "1" -1.8
"884" "Pasi_Gusung_North_reserve2" "1" -1.7
"885" "Pasi_Gusung_North_reserve2" "1" -1.6
"886" "Pasi_Gusung_North_reserve2" "0" -1.5
"887" "Pasi_Gusung_North_reserve2" "0" -1.4
"888" "Pasi_Gusung_North_reserve2" "0" -1.3
"889" "Pasi_Gusung_North_reserve2" "0" -1.2
"890" "Pasi_Gusung_North_reserve2" "0" -1.1
"891" "Pasi_Gusung_North_reserve2" "0" -1
"892" "Pasi_Gusung_North_reserve2" "0" -0.899999999999999
"893" "Pasi_Gusung_North_reserve2" "0" -0.799999999999999
"894" "Pasi_Gusung_North_reserve2" "0" -0.699999999999999
"895" "Pasi_Gusung_North_reserve2" "0" -0.6
"896" "Pasi_Gusung_North_reserve2" "0" -0.5
"897" "Pasi_Gusung_North_reserve2" "0" -0.399999999999999
"898" "Pasi_Gusung_North_reserve2" "0" -0.299999999999999
"899" "Pasi_Gusung_North_reserve2" "0" -0.199999999999999
"900" "Pasi_Gusung_North_reserve2" "0" -0.0999999999999996
"901" "Pasi_Gusung_North_reserve2" "0" 0
"902" "Pasi_Gusung_North_reserve2" "0" 0.100000000000001
"903" "Pasi_Gusung_North_reserve2" "0" 0.200000000000001
"904" "Pasi_Gusung_North_reserve2" "0" 0.300000000000001
"905" "Pasi_Gusung_North_reserve2" "0" 0.4
"906" "Pasi_Gusung_North_reserve2" "0" 0.5
"907" "Pasi_Gusung_North_reserve2" "0.62875696074703" 0.600000000000001
"908" "Pasi_Gusung_North_reserve2" "0.348932348128486" 0.700000000000001
"909" "Pasi_Gusung_North_reserve2" "0.156779954056066" 0.800000000000001
"910" "Pasi_Gusung_North_reserve2" "0.0684019080523085" 0.9
"911" "Pasi_Gusung_North_reserve2" "0.0346250305424523" 1
"912" "Pasi_Gusung_North_reserve2" "0.0226731244893154" 1.1
"913" "Pasi_Gusung_North_reserve2" "0.0186698619362973" 1.2
"914" "Pasi_Gusung_North_reserve2" "0.0174234740466777" 1.3
"915" "Pasi_Gusung_North_reserve2" "0.0170274565875554" 1.4
"916" "Pasi_Gusung_North_reserve2" "0.167891782843769" 1.5
"917" "Pasi_Gusung_North_reserve2" "0.0950375722832513" 1.6
"918" "Pasi_Gusung_North_reserve2" "0.0576115614292609" 1.7
"919" "Pasi_Gusung_North_reserve2" "0.0378167752372166" 1.8
"920" "Pasi_Gusung_North_reserve2" "0.0263839643251325" 1.9
"921" "Pasi_Gusung_North_reserve2" "0.389745467468105" 2
"922" "Pasi_Gusung_North_reserve2" "0.286260624858547" 2.1
"923" "Pasi_Gusung_North_reserve2" "0.212613075169391" 2.2
"924" "Pasi_Gusung_North_reserve2" "0.16038802718665" 2.3
"925" "Pasi_Gusung_North_reserve2" "0.154678900238817" 2.4
"926" "Pasi_Gusung_North_reserve2" "0.120707341112064" 2.5
"927" "Pasi_Gusung_North_reserve2" "0.0939072919128805" 2.6
"928" "Pasi_Gusung_North_reserve2" "0.142375239062249" 2.7
"929" "Pasi_Gusung_North_reserve2" "0.116833741474105" 2.8
"930" "Pasi_Gusung_North_reserve2" "1" 2.9
"931" "Pasi_Gusung_North_reserve2" "1" 3
"932" "Pasi_Gusung_North_reserve2" "1" 3.1
"933" "Pasi_Gusung_North_reserve2" "1" 3.2
"934" "Pasi_Gusung_North_reserve2" "1" 3.3
"935" "Pasi_Gusung_North_reserve2" "1" 3.4
"936" "Pasi_Gusung_North_reserve2" "1" 3.5
"937" "Pasi_Gusung_North_reserve3" "1" -12
"938" "Pasi_Gusung_North_reserve3" "1" -11.9
"939" "Pasi_Gusung_North_reserve3" "1" -11.8
"940" "Pasi_Gusung_North_reserve3" "1" -11.7
"941" "Pasi_Gusung_North_reserve3" "1" -11.6
"942" "Pasi_Gusung_North_reserve3" "1" -11.5
"943" "Pasi_Gusung_North_reserve3" "1" -11.4
"944" "Pasi_Gusung_North_reserve3" "1" -11.3
"945" "Pasi_Gusung_North_reserve3" "1" -11.2
"946" "Pasi_Gusung_North_reserve3" "1" -11.1
"947" "Pasi_Gusung_North_reserve3" "1" -11
"948" "Pasi_Gusung_North_reserve3" "1" -10.9
"949" "Pasi_Gusung_North_reserve3" "1" -10.8
"950" "Pasi_Gusung_North_reserve3" "1" -10.7
"951" "Pasi_Gusung_North_reserve3" "1" -10.6
"952" "Pasi_Gusung_North_reserve3" "1" -10.5
"953" "Pasi_Gusung_North_reserve3" "1" -10.4
"954" "Pasi_Gusung_North_reserve3" "1" -10.3
"955" "Pasi_Gusung_North_reserve3" "1" -10.2
"956" "Pasi_Gusung_North_reserve3" "1" -10.1
"957" "Pasi_Gusung_North_reserve3" "1" -10
"958" "Pasi_Gusung_North_reserve3" "1" -9.9
"959" "Pasi_Gusung_North_reserve3" "1" -9.8
"960" "Pasi_Gusung_North_reserve3" "1" -9.7
"961" "Pasi_Gusung_North_reserve3" "1" -9.6
"962" "Pasi_Gusung_North_reserve3" "1" -9.5
"963" "Pasi_Gusung_North_reserve3" "1" -9.4
"964" "Pasi_Gusung_North_reserve3" "1" -9.3
"965" "Pasi_Gusung_North_reserve3" "1" -9.2
"966" "Pasi_Gusung_North_reserve3" "1" -9.1
"967" "Pasi_Gusung_North_reserve3" "1" -9
"968" "Pasi_Gusung_North_reserve3" "1" -8.9
"969" "Pasi_Gusung_North_reserve3" "1" -8.8
"970" "Pasi_Gusung_North_reserve3" "1" -8.7
"971" "Pasi_Gusung_North_reserve3" "1" -8.6
"972" "Pasi_Gusung_North_reserve3" "1" -8.5
"973" "Pasi_Gusung_North_reserve3" "1" -8.4
"974" "Pasi_Gusung_North_reserve3" "1" -8.3
"975" "Pasi_Gusung_North_reserve3" "1" -8.2
"976" "Pasi_Gusung_North_reserve3" "1" -8.1
"977" "Pasi_Gusung_North_reserve3" "1" -8
"978" "Pasi_Gusung_North_reserve3" "1" -7.9
"979" "Pasi_Gusung_North_reserve3" "1" -7.8
"980" "Pasi_Gusung_North_reserve3" "1" -7.7
"981" "Pasi_Gusung_North_reserve3" "1" -7.6
"982" "Pasi_Gusung_North_reserve3" "1" -7.5
"983" "Pasi_Gusung_North_reserve3" "1" -7.4
"984" "Pasi_Gusung_North_reserve3" "1" -7.3
"985" "Pasi_Gusung_North_reserve3" "1" -7.2
"986" "Pasi_Gusung_North_reserve3" "1" -7.1
"987" "Pasi_Gusung_North_reserve3" "1" -7
"988" "Pasi_Gusung_North_reserve3" "1" -6.9
"989" "Pasi_Gusung_North_reserve3" "1" -6.8
"990" "Pasi_Gusung_North_reserve3" "1" -6.7
"991" "Pasi_Gusung_North_reserve3" "1" -6.6
"992" "Pasi_Gusung_North_reserve3" "1" -6.5
"993" "Pasi_Gusung_North_reserve3" "1" -6.4
"994" "Pasi_Gusung_North_reserve3" "1" -6.3
"995" "Pasi_Gusung_North_reserve3" "1" -6.2
"996" "Pasi_Gusung_North_reserve3" "1" -6.1
"997" "Pasi_Gusung_North_reserve3" "1" -6
"998" "Pasi_Gusung_North_reserve3" "1" -5.9
"999" "Pasi_Gusung_North_reserve3" "1" -5.8
"1000" "Pasi_Gusung_North_reserve3" "1" -5.7
"1001" "Pasi_Gusung_North_reserve3" "1" -5.6
"1002" "Pasi_Gusung_North_reserve3" "1" -5.5
"1003" "Pasi_Gusung_North_reserve3" "1" -5.4
"1004" "Pasi_Gusung_North_reserve3" "1" -5.3
"1005" "Pasi_Gusung_North_reserve3" "1" -5.2
"1006" "Pasi_Gusung_North_reserve3" "1" -5.1
"1007" "Pasi_Gusung_North_reserve3" "1" -5
"1008" "Pasi_Gusung_North_reserve3" "1" -4.9
"1009" "Pasi_Gusung_North_reserve3" "1" -4.8
"1010" "Pasi_Gusung_North_reserve3" "1" -4.7
"1011" "Pasi_Gusung_North_reserve3" "1" -4.6
"1012" "Pasi_Gusung_North_reserve3" "1" -4.5
"1013" "Pasi_Gusung_North_reserve3" "1" -4.4
"1014" "Pasi_Gusung_North_reserve3" "1" -4.3
"1015" "Pasi_Gusung_North_reserve3" "1" -4.2
"1016" "Pasi_Gusung_North_reserve3" "1" -4.1
"1017" "Pasi_Gusung_North_reserve3" "1" -4
"1018" "Pasi_Gusung_North_reserve3" "1" -3.9
"1019" "Pasi_Gusung_North_reserve3" "1" -3.8
"1020" "Pasi_Gusung_North_reserve3" "1" -3.7
"1021" "Pasi_Gusung_North_reserve3" "1" -3.6
"1022" "Pasi_Gusung_North_reserve3" "1" -3.5
"1023" "Pasi_Gusung_North_reserve3" "1" -3.4
"1024" "Pasi_Gusung_North_reserve3" "1" -3.3
"1025" "Pasi_Gusung_North_reserve3" "1" -3.2
"1026" "Pasi_Gusung_North_reserve3" "1" -3.1
"1027" "Pasi_Gusung_North_reserve3" "1" -3
"1028" "Pasi_Gusung_North_reserve3" "1" -2.9
"1029" "Pasi_Gusung_North_reserve3" "1" -2.8
"1030" "Pasi_Gusung_North_reserve3" "1" -2.7
"1031" "Pasi_Gusung_North_reserve3" "1" -2.6
"1032" "Pasi_Gusung_North_reserve3" "1" -2.5
"1033" "Pasi_Gusung_North_reserve3" "1" -2.4
"1034" "Pasi_Gusung_North_reserve3" "1" -2.3
"1035" "Pasi_Gusung_North_reserve3" "1" -2.2
"1036" "Pasi_Gusung_North_reserve3" "1" -2.1
"1037" "Pasi_Gusung_North_reserve3" "1" -2
"1038" "Pasi_Gusung_North_reserve3" "1" -1.9
"1039" "Pasi_Gusung_North_reserve3" "1" -1.8
"1040" "Pasi_Gusung_North_reserve3" "1" -1.7
"1041" "Pasi_Gusung_North_reserve3" "1" -1.6
"1042" "Pasi_Gusung_North_reserve3" "0.21875" -1.5
"1043" "Pasi_Gusung_North_reserve3" "0.0992970943004532" -1.4
"1044" "Pasi_Gusung_North_reserve3" "0.0321097944076222" -1.3
"1045" "Pasi_Gusung_North_reserve3" "0.000496482384348851" -1.2
"1046" "Pasi_Gusung_North_reserve3" "0" -1.1
"1047" "Pasi_Gusung_North_reserve3" "0" -1
"1048" "Pasi_Gusung_North_reserve3" "0" -0.899999999999999
"1049" "Pasi_Gusung_North_reserve3" "0" -0.799999999999999
"1050" "Pasi_Gusung_North_reserve3" "0" -0.699999999999999
"1051" "Pasi_Gusung_North_reserve3" "0" -0.6
"1052" "Pasi_Gusung_North_reserve3" "0" -0.5
"1053" "Pasi_Gusung_North_reserve3" "0" -0.399999999999999
"1054" "Pasi_Gusung_North_reserve3" "0" -0.299999999999999
"1055" "Pasi_Gusung_North_reserve3" "0" -0.199999999999999
"1056" "Pasi_Gusung_North_reserve3" "0" -0.0999999999999996
"1057" "Pasi_Gusung_North_reserve3" "0" 0
"1058" "Pasi_Gusung_North_reserve3" "0" 0.100000000000001
"1059" "Pasi_Gusung_North_reserve3" "0" 0.200000000000001
"1060" "Pasi_Gusung_North_reserve3" "0" 0.300000000000001
"1061" "Pasi_Gusung_North_reserve3" "0" 0.4
"1062" "Pasi_Gusung_North_reserve3" "0" 0.5
